match_id,terrain_id,sport,date,time,hours_before,duration_min,hour_bucket,quota_active,resa_restreint,jeu_restreint,cancel_level,advantage,discount_percent,price_member,price_external,players_registered,J_max,open_slots,is_full_final,nb_members,nb_externals,status,canceled_at
M01157,padel1,padel,9/15/2025,16:30,6,90,normale,1,1,1,ultra,0,0,14,0,2,4,2,0,2,0,canceled,9/15/2025 14:52
M01157,padel1,padel,9/15/2025,16:30,3,90,normale,1,1,1,ultra,0,0,14,0,2,4,2,0,2,0,canceled,9/15/2025 14:52
M01158,padel3,padel,12/23/2025,8:30,72,90,creuse,1,0,0,moderate,1,25,8,13,2,4,2,0,2,0,canceled,12/17/2025 22:56
M01158,padel3,padel,12/23/2025,8:30,48,90,creuse,1,1,0,moderate,1,25,8,14,2,4,2,0,2,0,canceled,12/17/2025 22:56
M01158,padel3,padel,12/23/2025,8:30,36,90,creuse,1,1,0,moderate,1,25,8,14,2,4,2,0,1,1,canceled,12/17/2025 22:56
M01158,padel3,padel,12/23/2025,8:30,24,90,creuse,1,1,0,moderate,1,25,8,14,2,4,2,0,2,0,canceled,12/17/2025 22:56
M01158,padel3,padel,12/23/2025,8:30,12,90,creuse,1,1,0,moderate,1,25,8,14,2,4,2,0,2,0,canceled,12/17/2025 22:56
M01158,padel3,padel,12/23/2025,8:30,6,90,creuse,1,1,0,moderate,1,25,8,14,2,4,2,0,1,1,canceled,12/17/2025 22:56
M01158,padel3,padel,12/23/2025,8:30,3,90,creuse,1,1,0,moderate,1,25,8,14,2,4,2,0,2,0,canceled,12/17/2025 22:56
M01159,padel3,padel,4/16/2025,7:00,72,90,creuse,1,1,0,ultra,1,100,0,15,0,4,4,1,0,0,played,Not cancelled
M01159,padel3,padel,4/16/2025,7:00,48,90,creuse,1,1,0,ultra,1,100,0,15,0,4,4,1,0,0,played,Not cancelled
M01159,padel3,padel,4/16/2025,7:00,36,90,creuse,1,1,0,ultra,1,100,0,15,0,4,4,1,0,0,played,Not cancelled
M01159,padel3,padel,4/16/2025,7:00,24,90,creuse,1,1,0,ultra,1,100,0,16,1,4,3,1,1,0,played,Not cancelled
M01159,padel3,padel,4/16/2025,7:00,12,90,creuse,1,1,0,ultra,1,100,0,16,2,4,2,1,2,0,played,Not cancelled
M01159,padel3,padel,4/16/2025,7:00,6,90,creuse,1,1,0,ultra,1,100,0,16,3,4,1,1,3,0,played,Not cancelled
M01159,padel3,padel,4/16/2025,7:00,3,90,creuse,1,1,0,ultra,1,100,0,16,4,4,0,1,1,3,played,Not cancelled
M01160,padel3,padel,7/16/2025,16:30,72,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,1,0,canceled,7/13/2025 13:19
M01160,padel3,padel,7/16/2025,16:30,48,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,1,0,canceled,7/13/2025 13:19
M01160,padel3,padel,7/16/2025,16:30,36,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,1,0,canceled,7/13/2025 13:19
M01160,padel3,padel,7/16/2025,16:30,24,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,0,1,canceled,7/13/2025 13:19
M01160,padel3,padel,7/16/2025,16:30,12,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,1,0,canceled,7/13/2025 13:19
M01160,padel3,padel,7/16/2025,16:30,6,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,1,0,canceled,7/13/2025 13:19
M01160,padel3,padel,7/16/2025,16:30,3,90,normale,0,0,0,moderate,0,0,13,16,1,4,3,0,1,0,canceled,7/13/2025 13:19
M01161,padel2,padel,6/8/2025,13:00,72,90,normale,0,1,0,moderate,1,25,10,16,1,4,3,0,1,0,canceled,6/4/2025 5:11
M01161,padel2,padel,6/8/2025,13:00,48,90,normale,0,1,0,moderate,1,25,10,16,1,4,3,0,1,0,canceled,6/4/2025 5:11
M01161,padel2,padel,6/8/2025,13:00,36,90,normale,0,1,0,moderate,0,0,12,15,1,4,3,0,0,1,canceled,6/4/2025 5:11
M01161,padel2,padel,6/8/2025,13:00,24,90,normale,0,1,1,moderate,0,0,12,0,1,4,3,0,1,0,canceled,6/4/2025 5:11
M01161,padel2,padel,6/8/2025,13:00,12,90,normale,0,1,1,strict,1,25,9,0,1,4,3,0,1,0,canceled,6/4/2025 5:11
M01161,padel2,padel,6/8/2025,13:00,6,90,normale,0,1,1,strict,1,25,9,0,1,4,3,0,1,0,canceled,6/4/2025 5:11
M01161,padel2,padel,6/8/2025,13:00,3,90,normale,0,0,0,strict,1,25,9,15,1,4,3,0,0,1,canceled,6/4/2025 5:11
M01162,tennis3,tennis,3/9/2025,8:30,72,90,creuse,0,1,1,flexible,1,75,2,0,0,2,2,1,0,0,canceled,3/9/2025 1:51
M01162,tennis3,tennis,3/9/2025,8:30,48,90,creuse,0,1,1,flexible,1,75,2,0,2,2,0,1,2,0,canceled,3/9/2025 1:51
M01162,tennis3,tennis,3/9/2025,8:30,36,90,creuse,0,1,1,flexible,1,75,2,0,2,2,0,1,2,0,canceled,3/9/2025 1:51
M01162,tennis3,tennis,3/9/2025,8:30,24,90,creuse,0,1,1,flexible,1,75,2,0,2,2,0,1,2,0,canceled,3/9/2025 1:51
M01162,tennis3,tennis,3/9/2025,8:30,12,90,creuse,0,1,1,flexible,1,75,2,0,2,2,0,1,2,0,canceled,3/9/2025 1:51
M01162,tennis3,tennis,3/9/2025,8:30,6,90,creuse,0,1,1,flexible,1,75,2,0,2,2,0,1,2,0,canceled,3/9/2025 1:51
M01162,tennis3,tennis,3/9/2025,8:30,3,90,creuse,0,1,1,flexible,1,75,2,0,2,2,0,1,2,0,canceled,3/9/2025 1:51
M01163,tennis3,tennis,7/15/2025,19:30,72,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,2,0,played,Not cancelled
M01163,tennis3,tennis,7/15/2025,19:30,48,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,2,0,played,Not cancelled
M01163,tennis3,tennis,7/15/2025,19:30,36,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,1,1,played,Not cancelled
M01163,tennis3,tennis,7/15/2025,19:30,24,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,2,0,played,Not cancelled
M01163,tennis3,tennis,7/15/2025,19:30,12,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,1,1,played,Not cancelled
M01163,tennis3,tennis,7/15/2025,19:30,6,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,2,0,played,Not cancelled
M01163,tennis3,tennis,7/15/2025,19:30,3,90,pleine,1,0,0,strict,0,0,13,15,2,2,0,1,1,1,played,Not cancelled
M01164,tennis3,tennis,5/10/2025,8:30,72,90,creuse,0,1,1,ultra,0,0,10,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01164,tennis3,tennis,5/10/2025,8:30,48,90,creuse,0,1,1,ultra,0,0,8,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01164,tennis3,tennis,5/10/2025,8:30,36,90,creuse,0,1,1,ultra,0,0,8,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01164,tennis3,tennis,5/10/2025,8:30,24,90,creuse,0,1,1,ultra,1,100,0,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01164,tennis3,tennis,5/10/2025,8:30,12,90,creuse,0,1,1,ultra,1,100,0,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01164,tennis3,tennis,5/10/2025,8:30,6,90,creuse,1,1,1,ultra,1,75,2,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01164,tennis3,tennis,5/10/2025,8:30,3,90,creuse,1,1,1,ultra,1,100,0,0,0,2,2,0,0,0,canceled,5/3/2025 14:32
M01165,tennis1,tennis,5/1/2025,14:30,72,120,normale,0,1,1,strict,1,100,0,0,0,2,2,1,0,0,played,Not cancelled
M01165,tennis1,tennis,5/1/2025,14:30,48,120,normale,0,1,1,strict,1,100,0,0,0,2,2,1,0,0,played,Not cancelled
M01165,tennis1,tennis,5/1/2025,14:30,36,120,normale,0,1,1,strict,1,100,0,0,1,2,1,1,1,0,played,Not cancelled
M01165,tennis1,tennis,5/1/2025,14:30,24,120,normale,0,1,1,strict,1,100,0,0,2,2,0,1,2,0,played,Not cancelled
M01165,tennis1,tennis,5/1/2025,14:30,12,120,normale,0,1,1,strict,1,100,0,0,2,2,0,1,2,0,played,Not cancelled
M01165,tennis1,tennis,5/1/2025,14:30,6,120,normale,0,1,1,strict,1,100,0,0,2,2,0,1,2,0,played,Not cancelled
M01165,tennis1,tennis,5/1/2025,14:30,3,120,normale,0,1,1,strict,1,100,0,0,2,2,0,1,2,0,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,72,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,1,1,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,48,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,0,2,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,36,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,1,1,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,24,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,2,0,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,12,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,0,2,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,6,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,2,0,played,Not cancelled
M01166,tennis1,tennis,6/13/2025,7:00,3,90,creuse,1,0,0,moderate,1,75,2,13,2,2,0,1,2,0,played,Not cancelled
M01167,padel2,padel,1/17/2025,13:00,72,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,1,1,0,canceled,1/11/2025 6:45
M01167,padel2,padel,1/17/2025,13:00,48,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,1,1,0,canceled,1/11/2025 6:45
M01167,padel2,padel,1/17/2025,13:00,36,90,normale,0,1,1,ultra,0,0,12,0,2,4,2,1,2,0,canceled,1/11/2025 6:45
M01167,padel2,padel,1/17/2025,13:00,24,90,normale,0,1,1,ultra,0,0,12,0,3,4,1,1,3,0,canceled,1/11/2025 6:45
M01167,padel2,padel,1/17/2025,13:00,12,90,normale,0,1,1,ultra,0,0,12,0,4,4,0,1,4,0,canceled,1/11/2025 6:45
M01167,padel2,padel,1/17/2025,13:00,6,90,normale,0,1,1,ultra,0,0,12,0,4,4,0,1,4,0,canceled,1/11/2025 6:45
M01167,padel2,padel,1/17/2025,13:00,3,90,normale,0,1,1,ultra,0,0,12,0,4,4,0,1,4,0,canceled,1/11/2025 6:45
M01168,tennis3,tennis,10/17/2025,7:00,72,90,creuse,1,1,0,moderate,1,100,0,13,0,2,2,0,0,0,canceled,10/17/2025 4:28
M01168,tennis3,tennis,10/17/2025,7:00,48,90,creuse,1,0,0,moderate,1,100,0,11,1,2,1,0,1,0,canceled,10/17/2025 4:28
M01168,tennis3,tennis,10/17/2025,7:00,36,90,creuse,1,0,0,moderate,1,75,2,12,1,2,1,0,0,1,canceled,10/17/2025 4:28
M01168,tennis3,tennis,10/17/2025,7:00,24,90,creuse,1,0,0,moderate,1,75,2,14,1,2,1,0,0,1,canceled,10/17/2025 4:28
M01168,tennis3,tennis,10/17/2025,7:00,12,90,creuse,1,0,0,moderate,1,25,8,13,1,2,1,0,1,0,canceled,10/17/2025 4:28
M01168,tennis3,tennis,10/17/2025,7:00,6,90,creuse,1,0,0,strict,1,25,8,12,1,2,1,0,0,1,canceled,10/17/2025 4:28
M01168,tennis3,tennis,10/17/2025,7:00,3,90,creuse,1,0,0,strict,0,0,10,14,1,2,1,0,0,1,canceled,10/17/2025 4:28
M01169,tennis2,tennis,1/2/2025,11:30,72,90,creuse,0,0,0,strict,0,0,9,12,1,2,1,0,1,0,canceled,12/28/2024 3:31
M01169,tennis2,tennis,1/2/2025,11:30,48,90,creuse,0,0,0,strict,0,0,9,12,1,2,1,0,1,0,canceled,12/28/2024 3:31
M01169,tennis2,tennis,1/2/2025,11:30,36,90,creuse,0,0,0,strict,0,0,9,12,1,2,1,0,1,0,canceled,12/28/2024 3:31
M01169,tennis2,tennis,1/2/2025,11:30,24,90,creuse,0,0,0,strict,0,0,9,12,1,2,1,0,1,0,canceled,12/28/2024 3:31
M01169,tennis2,tennis,1/2/2025,11:30,12,90,creuse,0,0,0,strict,0,0,9,12,1,2,1,0,0,1,canceled,12/28/2024 3:31
M01169,tennis2,tennis,1/2/2025,11:30,6,90,creuse,0,0,0,strict,0,0,9,12,1,2,1,0,1,0,canceled,12/28/2024 3:31
M01169,tennis2,tennis,1/2/2025,11:30,3,90,creuse,0,1,1,strict,0,0,9,0,1,2,1,0,1,0,canceled,12/28/2024 3:31
M01170,padel1,padel,8/25/2025,11:30,72,90,creuse,0,0,0,ultra,1,25,9,15,1,4,3,0,0,1,canceled,8/25/2025 7:44
M01170,padel1,padel,8/25/2025,11:30,48,90,creuse,0,0,0,ultra,1,25,9,15,1,4,3,0,0,1,canceled,8/25/2025 7:44
M01170,padel1,padel,8/25/2025,11:30,36,90,creuse,0,0,0,ultra,1,25,9,15,1,4,3,0,1,0,canceled,8/25/2025 7:44
M01170,padel1,padel,8/25/2025,11:30,24,90,creuse,0,0,0,ultra,1,25,9,15,1,4,3,0,0,1,canceled,8/25/2025 7:44
M01170,padel1,padel,8/25/2025,11:30,12,90,creuse,0,0,0,ultra,1,25,8,14,1,4,3,0,1,0,canceled,8/25/2025 7:44
M01170,padel1,padel,8/25/2025,11:30,6,90,creuse,0,1,0,ultra,1,25,8,13,1,4,3,0,0,1,canceled,8/25/2025 7:44
M01170,padel1,padel,8/25/2025,11:30,3,90,creuse,0,1,0,ultra,1,25,8,13,1,4,3,0,1,0,canceled,8/25/2025 7:44
M01171,padel2,padel,6/24/2025,16:30,72,90,normale,0,1,0,flexible,1,100,0,16,1,4,3,0,0,1,canceled,6/21/2025 5:04
M01171,padel2,padel,6/24/2025,16:30,48,90,normale,0,1,0,flexible,1,100,0,16,1,4,3,0,1,0,canceled,6/21/2025 5:04
M01171,padel2,padel,6/24/2025,16:30,36,90,normale,0,1,0,flexible,1,100,0,16,1,4,3,0,1,0,canceled,6/21/2025 5:04
M01171,padel2,padel,6/24/2025,16:30,24,90,normale,0,1,0,flexible,1,100,0,16,1,4,3,0,1,0,canceled,6/21/2025 5:04
M01171,padel2,padel,6/24/2025,16:30,12,90,normale,0,1,0,flexible,1,100,0,16,1,4,3,0,1,0,canceled,6/21/2025 5:04
M01171,padel2,padel,6/24/2025,16:30,6,90,normale,0,1,0,flexible,1,25,8,12,1,4,3,0,1,0,canceled,6/21/2025 5:04
M01171,padel2,padel,6/24/2025,16:30,3,90,normale,0,1,0,flexible,0,0,10,13,1,4,3,0,1,0,canceled,6/21/2025 5:04
M01172,padel1,padel,9/27/2025,19:30,72,90,pleine,0,0,0,moderate,1,100,0,19,2,4,2,1,1,1,played,Not cancelled
M01172,padel1,padel,9/27/2025,19:30,48,90,pleine,0,0,0,moderate,1,100,0,19,3,4,1,1,3,0,played,Not cancelled
M01172,padel1,padel,9/27/2025,19:30,36,90,pleine,0,0,0,moderate,1,100,0,19,3,4,1,1,3,0,played,Not cancelled
M01172,padel1,padel,9/27/2025,19:30,24,90,pleine,0,0,0,moderate,1,100,0,19,4,4,0,1,3,1,played,Not cancelled
M01172,padel1,padel,9/27/2025,19:30,12,90,pleine,0,0,0,moderate,1,100,0,19,4,4,0,1,3,1,played,Not cancelled
M01172,padel1,padel,9/27/2025,19:30,6,90,pleine,0,0,0,moderate,1,100,0,19,4,4,0,1,4,0,played,Not cancelled
M01172,padel1,padel,9/27/2025,19:30,3,90,pleine,0,0,0,moderate,1,100,0,19,4,4,0,1,3,1,played,Not cancelled
M01173,padel3,padel,1/10/2025,13:00,72,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01173,padel3,padel,1/10/2025,13:00,48,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01173,padel3,padel,1/10/2025,13:00,36,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01173,padel3,padel,1/10/2025,13:00,24,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01173,padel3,padel,1/10/2025,13:00,12,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01173,padel3,padel,1/10/2025,13:00,6,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01173,padel3,padel,1/10/2025,13:00,3,90,normale,0,1,1,ultra,0,0,12,0,1,4,3,0,1,0,canceled,1/5/2025 19:46
M01174,padel3,padel,3/19/2025,13:00,72,90,normale,1,1,0,moderate,0,0,14,16,2,4,2,1,2,0,played,Not cancelled
M01174,padel3,padel,3/19/2025,13:00,48,90,normale,1,1,0,moderate,0,0,14,16,2,4,2,1,2,0,played,Not cancelled
M01174,padel3,padel,3/19/2025,13:00,36,90,normale,1,1,0,moderate,0,0,14,16,2,4,2,1,2,0,played,Not cancelled
M01174,padel3,padel,3/19/2025,13:00,24,90,normale,1,1,0,moderate,0,0,14,16,3,4,1,1,2,1,played,Not cancelled
M01174,padel3,padel,3/19/2025,13:00,12,90,normale,1,1,0,moderate,0,0,14,16,4,4,0,1,4,0,played,Not cancelled
M01174,padel3,padel,3/19/2025,13:00,6,90,normale,1,1,0,moderate,0,0,14,16,4,4,0,1,3,1,played,Not cancelled
M01174,padel3,padel,3/19/2025,13:00,3,90,normale,1,1,0,moderate,0,0,14,16,4,4,0,1,3,1,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,72,90,pleine,1,0,0,strict,0,0,15,17,0,4,4,1,0,0,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,48,90,pleine,1,0,0,strict,0,0,15,17,1,4,3,1,1,0,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,36,90,pleine,1,0,0,strict,0,0,15,17,2,4,2,1,1,1,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,24,90,pleine,1,0,0,strict,0,0,15,17,2,4,2,1,2,0,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,12,90,pleine,1,0,0,strict,0,0,17,20,3,4,1,1,2,1,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,6,90,pleine,1,0,0,strict,0,0,17,20,4,4,0,1,4,0,played,Not cancelled
M01175,padel1,padel,10/3/2025,18:00,3,90,pleine,1,0,0,strict,0,0,17,20,4,4,0,1,3,1,played,Not cancelled
M01176,tennis2,tennis,12/2/2025,11:30,72,90,creuse,1,0,0,moderate,1,25,7,13,1,2,1,0,1,0,canceled,11/27/2025 22:47
M01176,tennis2,tennis,12/2/2025,11:30,48,90,creuse,1,0,0,moderate,1,25,7,13,1,2,1,0,1,0,canceled,11/27/2025 22:47
M01176,tennis2,tennis,12/2/2025,11:30,36,90,creuse,1,0,0,moderate,1,25,7,13,1,2,1,0,1,0,canceled,11/27/2025 22:47
M01176,tennis2,tennis,12/2/2025,11:30,24,90,creuse,1,0,0,moderate,1,25,7,13,1,2,1,0,0,1,canceled,11/27/2025 22:47
M01176,tennis2,tennis,12/2/2025,11:30,12,90,creuse,1,0,0,moderate,1,25,6,10,1,2,1,0,1,0,canceled,11/27/2025 22:47
M01176,tennis2,tennis,12/2/2025,11:30,6,90,creuse,1,0,0,moderate,1,25,6,10,1,2,1,0,1,0,canceled,11/27/2025 22:47
M01176,tennis2,tennis,12/2/2025,11:30,3,90,creuse,1,0,0,moderate,1,25,6,10,1,2,1,0,0,1,canceled,11/27/2025 22:47
M01177,tennis1,tennis,3/3/2025,19:30,72,90,pleine,0,0,0,strict,0,0,13,16,1,2,1,1,1,0,played,Not cancelled
M01177,tennis1,tennis,3/3/2025,19:30,48,90,pleine,0,0,0,strict,0,0,13,16,2,2,0,1,2,0,played,Not cancelled
M01177,tennis1,tennis,3/3/2025,19:30,36,90,pleine,0,0,0,strict,0,0,13,16,2,2,0,1,1,1,played,Not cancelled
M01177,tennis1,tennis,3/3/2025,19:30,24,90,pleine,0,0,0,strict,0,0,13,16,2,2,0,1,1,1,played,Not cancelled
M01177,tennis1,tennis,3/3/2025,19:30,12,90,pleine,0,0,0,strict,0,0,13,16,2,2,0,1,2,0,played,Not cancelled
M01177,tennis1,tennis,3/3/2025,19:30,6,90,pleine,0,0,0,strict,0,0,13,16,2,2,0,1,2,0,played,Not cancelled
M01177,tennis1,tennis,3/3/2025,19:30,3,90,pleine,0,0,0,strict,0,0,13,16,2,2,0,1,2,0,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,72,90,creuse,0,0,0,flexible,0,0,9,13,0,2,2,1,0,0,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,48,90,creuse,0,0,0,flexible,0,0,9,13,1,2,1,1,0,1,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,36,90,creuse,0,0,0,flexible,0,0,9,13,2,2,0,1,1,1,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,24,90,creuse,0,0,0,flexible,0,0,9,13,2,2,0,1,2,0,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,12,90,creuse,0,0,0,flexible,0,0,9,13,2,2,0,1,1,1,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,6,90,creuse,0,0,0,flexible,0,0,9,13,2,2,0,1,2,0,played,Not cancelled
M01178,tennis2,tennis,11/27/2025,8:30,3,90,creuse,0,0,0,flexible,0,0,9,13,2,2,0,1,2,0,played,Not cancelled
M01179,tennis2,tennis,11/13/2025,11:30,72,90,creuse,0,0,0,strict,0,0,10,12,1,2,1,1,1,0,canceled,11/9/2025 2:38
M01179,tennis2,tennis,11/13/2025,11:30,48,90,creuse,0,0,0,strict,0,0,10,12,2,2,0,1,2,0,canceled,11/9/2025 2:38
M01179,tennis2,tennis,11/13/2025,11:30,36,90,creuse,0,0,0,strict,0,0,10,12,2,2,0,1,1,1,canceled,11/9/2025 2:38
M01179,tennis2,tennis,11/13/2025,11:30,24,90,creuse,0,0,0,strict,0,0,10,12,2,2,0,1,2,0,canceled,11/9/2025 2:38
M01179,tennis2,tennis,11/13/2025,11:30,12,90,creuse,0,0,0,strict,0,0,10,12,2,2,0,1,1,1,canceled,11/9/2025 2:38
M01179,tennis2,tennis,11/13/2025,11:30,6,90,creuse,0,0,0,strict,0,0,10,12,2,2,0,1,1,1,canceled,11/9/2025 2:38
M01179,tennis2,tennis,11/13/2025,11:30,3,90,creuse,0,0,0,strict,0,0,10,12,2,2,0,1,2,0,canceled,11/9/2025 2:38
M01180,padel2,padel,7/1/2025,7:00,72,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,0,1,canceled,6/30/2025 14:08
M01180,padel2,padel,7/1/2025,7:00,48,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,1,0,canceled,6/30/2025 14:08
M01180,padel2,padel,7/1/2025,7:00,36,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,1,0,canceled,6/30/2025 14:08
M01180,padel2,padel,7/1/2025,7:00,24,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,1,0,canceled,6/30/2025 14:08
M01180,padel2,padel,7/1/2025,7:00,12,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,0,1,canceled,6/30/2025 14:08
M01180,padel2,padel,7/1/2025,7:00,6,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,1,0,canceled,6/30/2025 14:08
M01180,padel2,padel,7/1/2025,7:00,3,90,creuse,1,0,0,flexible,0,0,12,16,1,4,3,0,1,0,canceled,6/30/2025 14:08
M01181,padel1,padel,8/5/2025,8:30,72,90,creuse,1,1,0,moderate,1,100,0,15,1,4,3,1,1,0,played,Not cancelled
M01181,padel1,padel,8/5/2025,8:30,48,90,creuse,1,1,0,moderate,1,100,0,15,2,4,2,1,2,0,played,Not cancelled
M01181,padel1,padel,8/5/2025,8:30,36,90,creuse,1,1,0,moderate,1,100,0,15,3,4,1,1,2,1,played,Not cancelled
M01181,padel1,padel,8/5/2025,8:30,24,90,creuse,1,1,0,moderate,1,100,0,15,4,4,0,1,3,1,played,Not cancelled
M01181,padel1,padel,8/5/2025,8:30,12,90,creuse,1,1,0,moderate,1,100,0,15,4,4,0,1,4,0,played,Not cancelled
M01181,padel1,padel,8/5/2025,8:30,6,90,creuse,1,1,0,moderate,1,100,0,15,4,4,0,1,4,0,played,Not cancelled
M01181,padel1,padel,8/5/2025,8:30,3,90,creuse,1,1,0,moderate,1,100,0,15,4,4,0,1,4,0,played,Not cancelled
M01182,padel2,padel,10/1/2025,16:30,72,90,normale,0,0,0,flexible,0,0,12,16,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01182,padel2,padel,10/1/2025,16:30,48,90,normale,0,0,0,flexible,0,0,12,16,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01182,padel2,padel,10/1/2025,16:30,36,90,normale,0,0,0,flexible,0,0,12,16,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01182,padel2,padel,10/1/2025,16:30,24,90,normale,0,0,0,flexible,0,0,12,16,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01182,padel2,padel,10/1/2025,16:30,12,90,normale,0,0,0,flexible,0,0,12,16,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01182,padel2,padel,10/1/2025,16:30,6,90,normale,0,0,0,flexible,0,0,12,16,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01182,padel2,padel,10/1/2025,16:30,3,90,normale,0,0,0,flexible,1,25,8,14,0,4,4,0,0,0,canceled,10/1/2025 14:30
M01183,tennis1,tennis,4/3/2025,7:00,72,90,creuse,0,1,1,ultra,0,0,11,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01183,tennis1,tennis,4/3/2025,7:00,48,90,creuse,0,1,1,ultra,0,0,11,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01183,tennis1,tennis,4/3/2025,7:00,36,90,creuse,0,1,1,ultra,0,0,11,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01183,tennis1,tennis,4/3/2025,7:00,24,90,creuse,0,1,1,ultra,0,0,11,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01183,tennis1,tennis,4/3/2025,7:00,12,90,creuse,0,1,1,ultra,1,100,0,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01183,tennis1,tennis,4/3/2025,7:00,6,90,creuse,0,1,1,ultra,1,100,0,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01183,tennis1,tennis,4/3/2025,7:00,3,90,creuse,0,1,1,ultra,1,100,0,0,1,2,1,0,1,0,canceled,4/3/2025 3:45
M01184,padel1,padel,9/11/2025,8:30,72,90,creuse,1,1,1,flexible,1,75,3,0,0,4,4,0,0,0,canceled,9/10/2025 0:04
M01184,padel1,padel,9/11/2025,8:30,48,90,creuse,1,1,1,flexible,1,75,3,0,0,4,4,0,0,0,canceled,9/10/2025 0:04
M01184,padel1,padel,9/11/2025,8:30,36,90,creuse,1,1,1,flexible,1,75,3,0,0,4,4,0,0,0,canceled,9/10/2025 0:04
M01184,padel1,padel,9/11/2025,8:30,24,90,creuse,1,1,1,flexible,1,75,3,0,0,4,4,0,0,0,canceled,9/10/2025 0:04
M01184,padel1,padel,9/11/2025,8:30,12,90,creuse,1,1,0,moderate,1,75,3,17,0,4,4,0,0,0,canceled,9/10/2025 0:04
